"ID","Rated_Person","extraversion1","agreeableness1","conscientiousness1","neuroticism1","openness1","extraversion2","agreeableness2","conscientiousness2","neuroticism2","openness2","attractiveness","sympathy","competence","assertiveness","trustworthyness","familarity","BFI_Extraversion","BFI_Neuroticism","BFI_Conscientiousness","BFI_Agreeableness","BFI_Openness","ExperimenterID","Experimenter_Sex"
"sub-IG06WE03","Participant",2,4,3,4,4,4,2,3,3,3,4,4,4,2,4,1,6,7,6,6,7,"DDKB","Female"
"sub-IG06WE03","Experimenter",2,3,1,4,3,4,2,4,1,3,3,4,4,3,4,1,6,5,5,5,6,"DDKB","Female"
"sub-IG07CH14","Participant",1,4,1,4,2,5,2,5,2,3,4,5,5,4,5,1,6,6,6,6,5,"MBSB","Female"
"sub-IG07CH14","Experimenter",1,4,1,5,3,4,1,5,1,3,4,5,5,4,5,1,5,6,6,5,6,"MBSB","Female"
"sub-IG07EN03","Experimenter",3,4,2,4,5,3,2,5,2,4,4,5,5,3,5,1,6,6,7,6,9,"OLMK","Female"
"sub-IG07EN03","Participant",4,3,3,4,4,2,2,5,2,4,3,4,5,4,5,1,6,6,8,5,8,"OLMK","Female"
"sub-IG07RT16","Experimenter",1,5,1,5,1,5,1,5,1,4,3,5,5,4,5,1,6,6,6,6,5,"HRBL","Male"
"sub-IG07RT16","Participant",1,4,1,5,3,5,1,5,2,3,3,4,5,4,5,1,6,7,6,5,6,"HRBL","Male"
"sub-IG08DO05","Experimenter",1,4,2,4,3,5,2,4,2,4,4,4,4,3,4,1,6,6,6,6,7,"GICH","Female"
"sub-IG08DO05","Participant",3,3,4,5,2,4,4,2,2,3,4,4,5,5,4,1,7,7,6,7,5,"GICH","Female"
"sub-IH05KO24","Experimenter",1,5,2,4,3,4,2,5,2,3,3,5,4,4,4,1,5,6,7,7,6,"WBBL","Female"
"sub-IH05KO24","Participant",4,4,2,4,4,2,2,4,3,3,4,4,4,3,4,1,6,7,6,6,7,"WBBL","Female"
"sub-IK06ET06","Experimenter",2,3,2,4,3,3,2,2,1,3,5,5,5,5,5,1,5,5,4,5,6,"HWHG","Male"
"sub-IK06ET06","Participant",3,4,2,4,4,2,1,5,3,3,2,4,4,3,5,1,5,7,7,5,7,"HWHG","Male"
"sub-IK09IM06","Experimenter",3,4,4,4,3,3,1,3,3,4,3,4,4,3,5,1,6,7,7,5,7,"HWJM","Male"
"sub-IK09IM06","Participant",1,3,1,5,3,5,1,4,3,4,5,5,5,5,5,1,6,8,5,4,7,"HWJM","Male"
"sub-IK09LD05","Experimenter",1,3,1,3,3,5,2,4,1,3,4,5,5,3,4,1,6,4,5,5,6,"MBSB","Female"
"sub-IK09LD05","Participant",1,3,2,3,2,4,2,4,2,5,3,4,4,4,4,1,5,5,6,5,7,"MBSB","Female"
"sub-IL06NS16","Experimenter",3,3,4,2,4,3,3,4,4,3,1,1,5,3,3,1,6,6,8,6,7,"BNCF","Female"
"sub-IL06NS16","Participant",4,2,3,4,1,3,2,4,3,5,3,3,3,2,4,1,7,7,7,4,6,"BNCF","Female"
"sub-IM05EN09","Experimenter",1,5,1,5,2,4,1,5,1,5,4,5,5,4,5,3,5,6,6,6,7,"HRBL","Male"
"sub-IM05EN09","Participant",1,5,1,5,3,5,1,5,1,3,5,5,5,4,5,3,6,6,6,6,6,"HRBL","Male"
"sub-IM05IN03","Experimenter",3,4,2,4,3,4,2,4,2,3,4,5,4,3,5,1,7,6,6,6,6,"GILX","Male"
"sub-IM05IN03","Participant",4,4,3,4,3,2,2,4,3,4,4,4,4,2,4,1,6,7,7,6,7,"GILX","Male"
"sub-IN04ER07","Experimenter",2,4,1,4,2,4,1,4,1,3,4,4,5,4,5,1,6,5,5,5,5,"BNJG","Female"
"sub-IN04ER07","Participant",4,2,2,4,4,2,2,4,4,1,3,4,4,3,3,1,6,8,6,4,5,"BNJG","Female"
"sub-IN05CH16","Experimenter",1,4,1,5,2,5,1,5,1,4,5,5,5,4,5,1,6,6,6,5,6,"MBSB","Female"
"sub-IN05CH16","Participant",1,4,1,5,4,4,2,5,2,3,5,5,5,5,5,1,5,7,6,6,7,"MBSB","Female"
"sub-IN05ED23","Participant",4,5,4,1,1,2,1,3,5,5,1,3,1,1,5,1,6,6,7,6,6,"OLMK","Female"
"sub-IN05ED23","Experimenter",1,4,1,5,1,5,2,4,1,4,5,5,5,4,5,1,6,6,5,6,5,"OLMK","Female"
"sub-IN05ER03","Participant",4,2,3,4,3,3,4,3,2,3,3,2,3,3,2,1,7,6,6,6,6,"MBSB","Female"
"sub-IN05ER03","Experimenter",4,3,1,5,4,3,1,5,1,2,4,3,3,4,4,1,7,6,6,4,6,"MBSB","Female"
"sub-IN05NZ28","Experimenter",2,4,1,4,2,4,2,4,2,4,4,5,4,4,4,1,6,6,5,6,6,"MBSB","Female"
"sub-IN05NZ28","Participant",2,4,1,4,3,4,2,4,2,3,4,5,4,4,4,1,6,6,5,6,6,"MBSB","Female"
"sub-IN06AS14","Experimenter",2,4,2,5,3,5,1,5,1,3,3,5,5,4,5,1,7,6,7,5,6,"DDEL","Male"
"sub-IN06AS14","Participant",2,4,3,4,4,3,5,3,2,2,3,3,3,4,2,1,5,6,6,9,6,"DDEL","Male"
"sub-IN06ER17","Experimenter",3,4,1,5,3,4,3,5,3,4,5,5,5,5,5,1,7,8,6,7,7,"OLMK","Female"
"sub-IN06ER17","Participant",1,4,1,5,4,5,1,4,1,3,4,5,4,4,5,1,6,6,5,5,7,"OLMK","Female"
"sub-IN06IN04","Participant",2,4,2,3,2,4,3,3,2,4,3,4,4,4,4,1,6,5,5,7,6,"HWCP","Female"
"sub-IN06IN04","Experimenter",4,3,1,5,3,3,3,5,1,3,5,3,5,5,5,1,7,6,6,6,6,"HWCP","Female"
"sub-IN06IN14","Experimenter",3,4,2,4,2,3,2,4,2,3,3,4,4,4,4,1,6,6,6,6,5,"KOTK","Male"
"sub-IN06IN14","Participant",4,3,3,4,5,4,2,4,2,3,4,4,3,4,3,1,8,6,7,5,8,"KOTK","Male"
"sub-IN06OZ22","Experimenter",1,3,1,5,3,4,1,5,2,3,4,4,5,3,4,1,5,7,6,4,6,"HWJM","Male"
"sub-IN06OZ22","Participant",1,3,2,2,3,4,1,4,1,3,2,5,4,4,5,1,5,3,6,4,6,"HWJM","Male"
"sub-IN06RZ26","Experimenter",2,4,4,2,1,4,3,2,4,4,5,5,5,5,5,4,6,6,6,7,5,"WBDM","Female"
"sub-IN06RZ26","Participant",1,4,3,3,5,5,1,3,2,5,3,5,4,3,4,4,6,5,6,5,10,"WBDM","Female"
"sub-IN07ET30","Participant",2,2,4,5,4,3,2,3,2,2,3,4,2,2,5,1,5,7,7,4,6,"HWHG","Male"
"sub-IN07ET30","Experimenter",1,4,1,1,3,3,1,5,1,3,3,4,5,3,4,1,4,2,6,5,6,"HWHG","Male"
"sub-IN07RT03","Experimenter",2,4,2,4,3,4,2,4,2,3,3,5,4,3,5,1,6,6,6,6,6,"OLMK","Female"
"sub-IN07RT03","Participant",2,2,4,3,2,3,3,4,2,2,1,3,4,4,4,1,5,5,8,5,4,"OLMK","Female"
"sub-IN08ED07","Experimenter",4,3,2,4,3,3,3,4,2,3,3,4,4,4,4,1,7,6,6,6,6,"GILX","Male"
"sub-IN08ED07","Participant",4,4,3,2,3,3,2,3,4,3,2,2,3,2,4,1,7,6,6,6,6,"GILX","Male"
"sub-IR04ET20","Experimenter",1,4,3,5,3,4,1,5,1,3,4,5,5,5,5,1,5,6,8,5,6,"OSNB","Male"
"sub-IR04ET20","Participant",5,3,2,3,3,1,2,4,4,3,2,2,4,1,4,1,6,7,6,5,6,"OSNB","Male"
"sub-IR05EJ26","Participant",3,2,1,2,2,4,4,5,4,3,5,4,4,4,4,1,7,6,6,6,5,"GICH","Female"
"sub-IR05EJ26","Experimenter",1,4,4,2,1,5,2,4,3,5,4,4,2,4,3,1,6,5,8,6,6,"GICH","Female"
"sub-IR05ET18","Participant",4,3,2,3,4,3,3,4,3,2,3,4,4,3,4,1,7,6,6,6,6,"OLPG","Male"
"sub-IR05ET18","Experimenter",1,4,2,4,3,5,2,4,2,4,4,4,4,3,4,1,6,6,6,6,7,"OLPG","Male"
"sub-IR06AN06","Experimenter",2,5,1,4,2,5,1,5,2,3,3,5,5,5,5,1,7,6,6,6,5,"HRBL","Male"
"sub-IR06AN06","Participant",1,5,1,2,2,5,1,4,2,4,4,5,5,5,5,1,6,4,5,6,6,"HRBL","Male"
"sub-IS04WE31","Experimenter",2,4,1,2,3,4,2,4,2,3,3,4,4,4,4,1,6,4,5,6,6,"HRBL","Male"
"sub-IS04WE31","Participant",2,5,1,5,3,4,2,5,2,3,4,5,4,4,5,1,6,7,6,7,6,"HRBL","Male"
"sub-IS06NS15","Experimenter",2,5,1,5,3,5,1,5,1,3,4,5,5,4,5,1,7,6,6,6,6,"DDKB","Female"
"sub-IS06NS15","Participant",4,4,2,4,1,4,2,3,2,5,4,4,4,2,4,1,8,6,5,6,6,"DDKB","Female"
"sub-IS06RG09","Participant",3,3,2,4,1,3,1,5,3,2,5,5,4,3,5,1,6,7,7,4,3,"MBLL","Male"
"sub-IS06RG09","Experimenter",4,4,2,5,2,4,2,4,2,4,4,5,5,3,5,1,8,7,6,6,6,"MBLL","Male"
"sub-IS08NG26","Experimenter",4,4,1,4,2,3,2,4,4,4,4,4,5,2,4,1,7,8,5,6,6,"BNLT","Female"
"sub-IS08NG26","Participant",4,4,2,4,3,3,1,5,3,4,4,4,4,2,5,1,7,7,7,5,7,"BNLT","Female"
"sub-IT06AS11","Experimenter",1,5,1,5,1,4,1,5,1,4,3,5,5,4,5,1,5,6,6,6,5,"HRBL","Male"
"sub-IT06AS11","Participant",1,5,1,3,2,5,1,4,2,3,3,5,5,4,5,1,6,5,5,6,5,"HRBL","Male"
"sub-IT08ND26","Experimenter",1,4,1,4,3,4,3,5,2,3,5,5,5,4,5,3,5,6,6,7,6,"GISY","Female"
"sub-IT08ND26","Participant",2,2,2,3,2,4,3,4,2,4,4,4,4,5,4,3,6,5,6,5,6,"GISY","Female"
"sub-IZ04ER24","Participant",4,3,3,2,2,3,1,4,4,3,4,4,4,2,4,1,7,6,7,4,5,"OSSM","Female"
"sub-IZ04ER24","Experimenter",1,5,1,5,3,4,2,5,1,4,5,5,5,5,5,1,5,6,6,7,7,"OSSM","Female"
"sub-JA04OR18","Experimenter",3,4,2,3,3,4,3,5,1,3,4,5,5,3,4,1,7,4,7,7,6,"HWCS","Female"
"sub-JA04OR18","Participant",4,4,3,3,3,2,3,3,4,3,2,4,3,2,4,1,6,7,6,7,6,"HWCS","Female"
"sub-JA05RL11","Experimenter",4,4,2,4,3,2,1,4,4,3,3,5,4,4,4,1,6,8,6,5,6,"MBLL","Male"
"sub-JA05RL11","Participant",2,3,2,4,3,4,2,4,2,3,4,5,4,3,4,1,6,6,6,5,6,"MBLL","Male"
"sub-JA06AS11","Experimenter",2,4,1,5,2,4,2,5,1,4,4,5,5,4,5,1,6,6,6,6,6,"HWCS","Female"
"sub-JA06AS11","Participant",4,4,3,2,3,2,3,3,4,3,3,4,3,2,4,1,6,6,6,7,6,"HWCS","Female"
"sub-JA06HA06","Participant",2,2,4,4,3,2,4,3,2,3,1,2,2,2,2,1,4,6,7,6,6,"OSJZ","Female"
"sub-JA06HA06","Experimenter",3,3,3,4,3,4,3,4,2,3,4,4,4,4,4,1,7,6,7,6,6,"OSJZ","Female"
"sub-JU05IN24","Participant",1,3,2,4,3,4,3,4,2,3,3,4,3,4,4,1,5,6,6,6,6,"HRLO","Female"
"sub-JU05IN24","Experimenter",1,5,1,4,3,5,1,4,1,3,4,5,5,3,5,1,6,5,5,6,6,"HRLO","Female"
"sub-KA04LF11","Experimenter",2,3,3,3,3,4,3,4,3,3,3,4,4,3,3,1,6,6,7,6,6,"OLMK","Female"
"sub-KA04LF11","Participant",2,3,4,4,3,2,4,4,1,3,4,4,3,3,3,1,4,5,8,7,6,"OLMK","Female"
"sub-KA05AR05","Experimenter",2,4,1,5,3,4,1,5,1,3,4,4,4,4,4,1,6,6,6,5,6,"HRLO","Female"
"sub-KA05AR05","Participant",2,3,3,4,4,3,2,4,4,3,3,4,4,3,4,1,5,8,7,5,7,"HRLO","Female"
"sub-KA05EK09","Experimenter",2,4,1,5,5,5,1,5,1,3,5,5,5,3,5,1,7,6,6,5,8,"OLMK","Female"
"sub-KA05EK09","Participant",4,3,2,4,1,2,2,5,2,3,2,4,4,2,5,1,6,6,7,5,4,"OLMK","Female"
"sub-KA06EK01","Experimenter",2,5,1,4,1,5,1,5,1,4,3,4,5,4,5,1,7,5,6,6,5,"HRBL","Male"
"sub-KA06EK01","Participant",4,4,2,4,4,4,2,4,1,2,4,4,5,4,4,1,8,5,6,6,6,"HRBL","Male"
"sub-KA08RG15","Experimenter",3,5,1,5,2,4,1,5,1,5,5,5,5,5,5,1,7,6,6,6,7,"MBLL","Male"
"sub-KA08RG15","Participant",1,4,4,1,1,5,1,2,4,4,2,4,3,3,5,1,6,5,6,5,5,"MBLL","Male"
"sub-KA09RT30","Experimenter",1,4,3,2,3,4,2,4,3,4,3,5,5,4,4,1,5,5,7,6,7,"KOMB","Female"
"sub-KA09RT30","Participant",2,4,2,4,4,4,1,5,1,3,4,5,5,2,4,1,6,5,7,5,7,"KOMB","Female"
"sub-KE03IN26","Experimenter",2,4,1,5,2,4,2,5,3,4,3,5,5,3,4,1,6,8,6,6,6,"OLMK","Female"
"sub-KE03IN26","Participant",4,4,1,4,3,2,2,5,2,2,4,4,5,3,5,1,6,6,6,6,5,"OLMK","Female"
"sub-KE04NI10","Experimenter",1,4,1,5,1,4,1,4,1,3,4,5,5,4,5,1,5,6,5,5,4,"KOJK","Male"
"sub-KE04NI10","Participant",2,5,2,5,3,4,1,4,2,3,1,5,3,2,5,1,6,7,6,6,6,"KOJK","Male"
"sub-KE05AN23","Experimenter",1,5,1,4,2,4,1,5,1,4,5,5,5,5,5,1,5,5,6,6,6,"HRLO","Female"
"sub-KE05AN23","Participant",2,4,2,4,3,4,3,4,2,4,4,5,4,4,5,1,6,6,6,7,7,"HRLO","Female"
"sub-KE05AS08","Experimenter",2,4,2,4,3,5,2,4,2,3,4,5,5,3,4,1,7,6,6,6,6,"OLNX","Male"
"sub-KE05AS08","Participant",2,4,2,3,4,4,2,4,2,4,4,4,4,4,4,1,6,5,6,6,8,"OLNX","Male"
"sub-KE05ER11","Experimenter",1,4,1,4,1,4,1,4,1,5,4,4,4,4,5,1,5,5,5,5,6,"BNMR","Male"
"sub-KE05ER11","Participant",2,3,4,4,3,4,3,2,1,4,5,5,5,5,4,1,6,5,6,6,7,"BNMR","Male"
"sub-KE05RD11","Experimenter",1,5,1,4,2,3,2,5,2,4,4,5,5,4,5,1,4,6,6,7,6,"OLMK","Female"
"sub-KE05RD11","Participant",4,4,1,5,3,3,2,5,1,4,4,5,5,5,5,1,7,6,6,6,7,"OLMK","Female"
"sub-KE06DO17","Participant",5,3,2,4,4,2,2,5,4,2,2,4,5,3,4,1,7,8,7,5,6,"OLMK","Female"
"sub-KE06DO17","Experimenter",2,4,2,4,3,4,2,4,2,4,5,4,4,3,4,1,6,6,6,6,7,"OLMK","Female"
"sub-KE06ED05","Participant",3,5,3,4,2,4,1,4,3,3,2,4,3,3,4,1,7,7,7,6,5,"OLRX","Male"
"sub-KE06ED05","Experimenter",2,4,1,5,3,4,1,5,2,4,3,5,4,4,5,1,6,7,6,5,7,"OLRX","Male"
"sub-KE06EL16","Participant",2,2,3,4,4,5,4,4,2,2,1,2,4,4,1,1,7,6,7,6,6,"GICH","Female"
"sub-KE06EL16","Experimenter",1,4,2,5,3,5,3,5,1,4,4,5,5,4,5,1,6,6,7,7,7,"GICH","Female"
"sub-KE06NA21","Participant",2,4,4,5,3,4,1,4,4,2,2,5,4,3,5,1,6,9,8,5,5,"HRBL","Male"
"sub-KE06NA21","Experimenter",5,4,1,5,1,3,1,5,1,4,3,5,5,4,4,1,8,6,6,5,5,"HRBL","Male"
"sub-KE06RG25","Experimenter",1,3,1,5,3,5,3,5,1,4,3,4,5,5,5,1,6,6,6,6,7,"HRLO","Female"
"sub-KE06RG25","Participant",2,2,3,5,3,4,4,4,2,3,3,4,4,4,4,1,6,7,7,6,6,"HRLO","Female"
"sub-KE06RK05","Participant",5,2,2,1,3,2,3,4,5,2,2,2,4,1,4,1,7,6,6,5,5,"BNCF","Female"
"sub-KE06RK05","Experimenter",1,5,1,5,3,4,1,4,2,3,3,5,5,5,5,1,5,7,5,6,6,"BNCF","Female"
"sub-KE06RK19","Participant",4,3,2,2,2,2,3,4,3,3,4,4,4,3,4,1,6,5,6,6,5,"KORB","Female"
"sub-KE06RK19","Experimenter",1,5,1,5,2,5,1,5,1,4,5,5,5,5,5,1,6,6,6,6,6,"KORB","Female"
"sub-KE07AN05","Participant",2,3,3,2,2,4,3,4,2,4,3,4,4,3,4,1,6,4,7,6,6,"HRLO","Female"
"sub-KE07AN05","Experimenter",4,4,1,4,4,5,1,5,1,3,4,5,5,3,5,1,9,5,6,5,7,"HRLO","Female"
"sub-KE07EL05","Experimenter",1,2,4,2,2,4,2,4,2,4,4,4,5,3,4,1,5,4,8,4,6,"OLNX","Male"
"sub-KE07EL05","Participant",1,3,2,2,2,4,2,4,1,4,5,4,5,4,5,1,5,3,6,5,6,"OLNX","Male"
"sub-KE07ER04","Participant",1,3,2,4,4,5,2,5,1,2,4,5,4,4,4,1,6,5,7,5,6,"OLNX","Male"
"sub-KE07ER04","Experimenter",1,3,3,3,3,4,3,3,2,3,4,5,4,4,4,1,5,5,6,6,6,"OLNX","Male"
"sub-KE07NZ01","Participant",2,2,5,1,5,4,5,3,3,1,2,4,2,4,4,1,6,4,8,7,6,"GICH","Female"
"sub-KE07NZ01","Experimenter",3,4,2,3,3,4,2,4,4,3,5,5,5,5,5,1,7,7,6,6,6,"GICH","Female"
"sub-KE08AS23","Participant",2,4,4,5,4,5,2,2,1,2,3,4,3,2,2,1,7,6,6,6,6,"DDEL","Male"
"sub-KE08AS23","Experimenter",2,3,2,4,2,4,3,4,2,4,5,5,5,5,5,1,6,6,6,6,6,"DDEL","Male"
"sub-KE44RL22","Experimenter",1,4,2,4,2,5,1,4,1,4,4,5,4,4,4,1,6,5,6,5,6,"KOLX","Female"
"sub-KE44RL22","Participant",3,5,2,4,2,4,1,4,2,4,4,5,4,4,5,1,7,6,6,6,6,"KOLX","Female"
"sub-KI04RD21","Participant",2,4,3,4,3,4,2,4,3,3,3,4,4,4,4,3,6,7,7,6,6,"HWCS","Female"
"sub-KI04RD21","Experimenter",1,4,1,5,3,5,1,5,1,4,5,5,5,5,5,2,6,6,6,5,7,"HWCS","Female"
"sub-KI05ER17","Participant",4,5,1,5,2,3,1,5,2,5,4,5,5,4,5,1,7,7,6,6,7,"HWJM","Male"
"sub-KI05ER17","Experimenter",1,4,2,5,3,5,2,3,1,4,4,5,4,4,4,1,6,6,5,6,7,"HWJM","Male"
"sub-KI05IM13","Participant",1,4,1,5,2,5,3,5,1,3,3,5,4,4,3,1,6,6,6,7,5,"KORB","Female"
"sub-KI05IM13","Experimenter",1,4,1,4,1,4,1,4,1,4,3,4,4,4,4,1,5,5,5,5,5,"KORB","Female"
"sub-KI05US17","Participant",2,2,2,4,3,4,3,4,2,4,3,4,4,4,4,1,6,6,6,5,7,"HRLO","Female"
"sub-KI05US17","Experimenter",2,4,1,4,3,5,1,5,2,3,4,5,5,4,4,1,7,6,6,5,6,"HRLO","Female"
"sub-KI05WE28","Experimenter",2,4,1,4,2,4,1,4,2,3,3,4,5,4,4,1,6,6,5,5,5,"KOJK","Male"
"sub-KI05WE28","Participant",3,2,2,5,4,4,2,4,1,3,2,3,4,4,3,1,7,6,6,4,7,"KOJK","Male"
"sub-KI06GE10","Participant",3,4,3,4,2,3,4,3,4,4,3,4,4,3,4,1,6,8,6,8,6,"KOLX","Female"
"sub-KI06GE10","Experimenter",1,5,1,4,2,5,3,4,2,3,4,4,4,5,4,2,6,6,5,8,5,"KOLX","Female"
"sub-KN05EN09","Participant",3,4,1,4,4,2,2,5,3,4,2,4,4,4,4,1,5,7,6,6,8,"HWHG","Male"
"sub-KN05EN09","Experimenter",1,4,1,5,2,5,1,5,2,4,4,5,5,4,5,1,6,7,6,5,6,"HWHG","Male"
"sub-KO06RT05","Participant",2,3,3,3,4,4,3,3,3,3,3,4,3,3,3,1,6,6,6,6,7,"WBDM","Female"
"sub-KO06RT05","Experimenter",3,3,3,3,3,3,3,3,3,3,5,5,5,3,5,1,6,6,6,6,6,"WBDM","Female"
"sub-KO07EL16","Experimenter",2,4,1,4,3,4,2,4,2,3,3,4,4,4,5,1,6,6,5,6,6,"BNCF","Female"
"sub-KO07EL16","Participant",2,4,2,4,1,5,2,4,1,5,4,4,5,4,5,1,7,5,6,6,6,"BNCF","Female"
"sub-KO08IJ21","Participant",5,2,4,1,4,1,1,2,5,2,2,2,3,1,3,1,6,6,6,3,6,"MBLL","Male"
"sub-KO08IJ21","Experimenter",2,4,2,4,3,3,2,4,4,3,5,5,5,5,5,1,5,8,6,6,6,"MBLL","Male"
"sub-KR05WE13","Participant",5,3,2,3,2,1,3,4,4,3,4,4,4,1,3,1,6,7,6,6,5,"GIDX","Male"
"sub-KR05WE13","Experimenter",1,4,1,5,3,4,1,4,2,3,4,4,4,4,5,1,5,7,5,5,6,"GIDX","Male"
"sub-KS07EJ28","Participant",4,2,3,2,4,2,2,3,4,3,2,3,3,2,3,1,6,6,6,4,7,"MBLL","Male"
"sub-KS07EJ28","Experimenter",2,3,3,4,3,3,1,5,2,3,4,4,5,3,5,1,5,6,8,4,6,"MBLL","Male"
"sub-KU06WE26","Experimenter",3,4,1,5,3,4,1,5,1,3,4,5,4,4,5,1,7,6,6,5,6,"OSNB","Male"
"sub-KU06WE26","Participant",2,4,2,3,4,4,1,4,2,3,2,5,4,3,5,1,6,5,6,5,7,"OSNB","Male"
"sub-KY07EL19","Participant",3,2,1,4,1,4,2,5,1,5,3,5,4,3,4,3,7,5,6,4,6,"GISX","Female"
"sub-KY07EL19","Experimenter",3,4,1,5,1,3,2,3,4,3,3,4,4,3,4,2,6,9,4,6,4,"GISX","Female"
"sub-KY07ER11","Participant",3,4,1,5,2,4,2,5,3,3,3,4,5,4,5,1,7,8,6,6,5,"HRBL","Male"
"sub-KY07ER11","Experimenter",1,4,1,4,3,5,1,5,1,3,3,5,5,4,5,1,6,5,6,5,6,"HRBL","Male"
"sub-LA05ER09","Participant",4,4,3,5,2,3,2,4,2,3,2,4,4,3,4,1,7,7,7,6,5,"OSSM","Female"
"sub-LA05ER09","Experimenter",1,4,2,4,3,5,2,4,1,3,4,5,5,4,4,1,6,5,6,6,6,"OSSM","Female"
"sub-LA06AF21","Participant",2,4,2,4,3,4,1,4,2,3,2,4,5,4,4,1,6,6,6,5,6,"HRBL","Male"
"sub-LA06AF21","Experimenter",3,3,1,4,3,4,2,4,3,3,3,4,5,4,5,1,7,7,5,5,6,"HRBL","Male"
"sub-LA06ER03","Experimenter",1,4,1,5,3,4,1,4,1,3,3,5,5,5,5,1,5,6,5,5,6,"BNMR","Male"
"sub-LA06ER03","Participant",4,3,1,5,1,2,2,5,1,4,5,4,5,4,5,1,6,6,6,5,5,"BNMR","Male"
"sub-LA07AN10","Experimenter",2,3,2,4,3,5,2,4,2,4,5,5,5,5,5,1,7,6,6,5,7,"KOLX","Female"
"sub-LA07AN10","Participant",1,5,1,5,2,5,3,5,2,5,4,5,5,5,5,1,6,7,6,8,7,"KOLX","Female"
"sub-LA07ER02","Experimenter",1,4,2,4,3,5,1,5,2,3,5,5,5,4,4,1,6,6,7,5,6,"DDEX","Female"
"sub-LA07ER02","Participant",4,4,2,2,2,3,2,5,4,3,4,4,4,2,4,1,7,6,7,6,5,"DDEX","Female"
"sub-LA07ER28","Participant",3,4,4,4,2,4,1,1,1,4,2,4,3,2,4,3,7,5,5,5,6,"HWCP","Female"
"sub-LA07ER28","Experimenter",1,5,2,5,2,5,1,5,1,5,5,5,5,4,5,4,6,6,7,6,7,"HWCP","Female"
"sub-LA08NS01","Experimenter",1,3,1,5,3,5,1,5,2,3,3,5,5,4,5,1,6,7,6,4,6,"DDAX","Female"
"sub-LA08NS01","Participant",1,5,1,3,2,5,2,4,2,4,5,5,5,4,5,1,6,5,5,7,6,"DDAX","Female"
"sub-LA08RE26","Experimenter",3,4,2,4,3,3,2,4,3,4,3,4,4,4,4,1,6,7,6,6,7,"DDEL","Male"
"sub-LA08RE26","Participant",4,1,3,5,4,1,4,4,1,2,2,2,4,2,2,1,5,6,7,5,6,"DDEL","Male"
"sub-LD04LD09","Experimenter",3,4,3,4,3,4,3,5,3,3,3,5,5,5,5,1,7,7,8,7,6,"OSNB","Male"
"sub-LD04LD09","Participant",4,4,2,4,4,3,2,4,3,2,2,4,3,3,4,1,7,7,6,6,6,"OSNB","Male"
"sub-LD05ER13","Participant",2,4,4,5,1,2,4,3,2,5,4,4,4,2,3,1,4,7,7,8,6,"DDEL","Male"
"sub-LD05ER13","Experimenter",2,3,2,2,3,4,3,4,3,3,3,4,4,3,4,1,6,5,6,6,6,"DDEL","Male"
"sub-LD05US04","Experimenter",2,3,2,4,3,4,2,4,2,3,4,5,5,4,4,1,6,6,6,5,6,"WBDM","Female"
"sub-LD05US04","Participant",3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,6,6,6,6,6,"WBDM","Female"
"sub-LD06AN12","Experimenter",5,4,1,5,2,3,2,4,3,3,4,4,4,4,4,1,8,8,5,6,5,"MBLL","Male"
"sub-LD06AN12","Participant",2,2,2,4,4,3,3,3,1,2,2,2,3,4,2,1,5,5,5,5,6,"MBLL","Male"
"sub-LD07AS04","Experimenter",1,5,1,5,1,5,1,5,2,5,4,5,5,4,5,1,6,7,6,6,6,"DDAX","Female"
"sub-LD07AS04","Participant",1,4,2,3,3,4,2,4,1,4,4,5,4,4,5,1,5,4,6,6,7,"DDAX","Female"
"sub-LE03IN14","Participant",2,4,3,5,4,5,2,4,4,2,3,4,3,5,4,1,7,9,7,6,6,"MBSB","Female"
"sub-LE03IN14","Experimenter",1,4,1,5,3,5,1,5,1,4,4,5,5,4,5,1,6,6,6,5,7,"MBSB","Female"
"sub-LE04EF08","Participant",1,4,1,4,4,5,1,5,1,4,2,5,4,4,5,1,6,5,6,5,8,"KOMB","Female"
"sub-LE04EF08","Experimenter",1,5,1,5,1,5,1,5,1,5,5,5,5,5,5,1,6,6,6,6,6,"KOMB","Female"
"sub-LE04ON09","Participant",2,4,1,4,2,4,2,5,2,4,4,5,4,4,5,1,6,6,6,6,6,"HRBL","Male"
"sub-LE04ON09","Experimenter",2,4,1,4,2,5,1,5,2,3,3,5,5,2,4,1,7,6,6,5,5,"HRBL","Male"
"sub-LE05NS12","Experimenter",2,4,1,4,2,5,3,5,2,4,4,5,5,4,5,1,7,6,6,7,6,"GISY","Female"
"sub-LE05NS12","Participant",4,4,2,4,3,4,2,4,2,3,4,4,4,3,4,3,8,6,6,6,6,"GISY","Female"
"sub-LE07NK09","Experimenter",3,4,1,5,2,4,1,5,1,3,4,4,5,5,5,1,7,6,6,5,5,"HWCS","Female"
"sub-LE07NK09","Participant",2,4,1,4,3,4,2,5,2,3,4,4,4,3,4,1,6,6,6,6,6,"HWCS","Female"
"sub-LE08AS07","Participant",4,4,2,5,2,3,1,4,2,3,5,5,5,4,5,1,7,7,6,5,5,"BNMR","Male"
"sub-LE08AS07","Experimenter",2,3,1,4,4,4,3,5,1,3,4,5,4,4,4,1,6,5,6,6,7,"BNMR","Male"
"sub-LE09AN07","Participant",1,4,1,4,1,4,1,5,2,4,4,5,5,3,5,4,5,6,6,5,5,"KOMB","Female"
