Trial,Congruency,ACC,RT,Subject,Lab,Experimenter,N2_FZ,P3_PZ,FMT_FZ
346,0,1,0.27527,sub-AG04EN28,Marburg,MBSB,-314.8339,-493.6616,-9.355
347,0.66,1,0.34806,sub-AG04EN28,Marburg,MBSB,282.1785,184.6355,-13.3387
349,0.33,1,0.27914,sub-AG04EN28,Marburg,MBSB,356.4989,386.9764,8.591
350,1,1,0.32814,sub-AG04EN28,Marburg,MBSB,-68.912,-108.6375,-2.0794
351,1,1,0.33722,sub-AG04EN28,Marburg,MBSB,157.3372,179.6694,-1.3901
352,1,1,0.2945,sub-AG04EN28,Marburg,MBSB,25.748,129.5962,9.8868
353,0.66,1,0.37646,sub-AG04EN28,Marburg,MBSB,-221.4116,-175.3368,10.7166
354,1,1,0.25744,sub-AG04EN28,Marburg,MBSB,-120.1131,133.5319,8.1705
355,1,1,0.30555,sub-AG04EN28,Marburg,MBSB,66.8609,46.8265,-1.7395
356,1,1,0.28717,sub-AG04EN28,Marburg,MBSB,307.5251,376.4873,0.39677
357,0.66,1,0.34775,sub-AG04EN28,Marburg,MBSB,-312.997,-136.6033,2.9969
358,0,1,0.34061,sub-AG04EN28,Marburg,MBSB,-329.153,-165.9075,7.0263
359,1,1,0.34192,sub-AG04EN28,Marburg,MBSB,228.9836,223.1947,14.1416
360,0,1,0.36816,sub-AG04EN28,Marburg,MBSB,9.5087,29.4494,-0.43668
362,1,1,0.23462,sub-AG04EN28,Marburg,MBSB,62.7053,137.4118,8.1846
363,1,1,0.20081,sub-AG04EN28,Marburg,MBSB,285.5308,146.9594,-2.8114
364,0.66,1,0.4201,sub-AG04EN28,Marburg,MBSB,113.3858,147.5722,3.5557
367,0.33,1,0.29399,sub-AG04EN28,Marburg,MBSB,234.5721,136.4184,-9.0093
368,0.66,1,0.19542,sub-AG04EN28,Marburg,MBSB,-31.5319,7.7452,4.4755
369,1,1,0.2357,sub-AG04EN28,Marburg,MBSB,146.0484,27.9537,-0.9628
370,1,1,0.29885,sub-AG04EN28,Marburg,MBSB,393.0063,336.9251,6.0222
371,0.66,1,0.20175,sub-AG04EN28,Marburg,MBSB,312.4398,361.3796,-4.1216
372,0.33,1,0.37707,sub-AG04EN28,Marburg,MBSB,-252.7615,-257.1339,-5.7231
373,1,1,0.18584,sub-AG04EN28,Marburg,MBSB,117.9613,38.0059,-7.4917
374,1,1,0.25605,sub-AG04EN28,Marburg,MBSB,-18.7363,-197.6649,2.0482
375,1,1,0.24159,sub-AG04EN28,Marburg,MBSB,389.2569,208.6511,1.4615
377,1,1,0.21133,sub-AG04EN28,Marburg,MBSB,251.8869,59.6494,-1.5035
378,0,1,0.35044,sub-AG04EN28,Marburg,MBSB,111.4076,128.4153,-1.6505
379,0.66,1,0.29285,sub-AG04EN28,Marburg,MBSB,-413.0696,-285.3287,-7.4707
380,1,1,0.26163,sub-AG04EN28,Marburg,MBSB,384.1154,444.8292,-2.709
382,1,1,0.26745,sub-AG04EN28,Marburg,MBSB,10.6926,4.8021,5.2497
384,1,1,0.35272,sub-AG04EN28,Marburg,MBSB,-119.8951,-147.5473,-0.21041
385,0.33,1,0.30853,sub-AG04EN28,Marburg,MBSB,175.4221,-0.13344,3.5518
386,0.66,1,0.25118,sub-AG04EN28,Marburg,MBSB,438.4101,393.1243,5.5883
387,0.33,1,0.25138,sub-AG04EN28,Marburg,MBSB,175.2656,79.8733,0.7821
388,1,1,0.27358,sub-AG04EN28,Marburg,MBSB,-251.7847,-306.587,-6.0269
389,0.33,1,0.20686,sub-AG04EN28,Marburg,MBSB,86.7261,57.4912,10.6817
390,0.66,1,0.2068,sub-AG04EN28,Marburg,MBSB,414.834,301.1051,-2.0424
391,1,1,0.22055,sub-AG04EN28,Marburg,MBSB,-40.2484,1.146,-11.4663
394,0.66,1,0.37271,sub-AG04EN28,Marburg,MBSB,281.3585,320.3025,-2.1019
397,1,1,0.26272,sub-AG04EN28,Marburg,MBSB,304.0756,504.4617,-6.9703
398,1,1,0.26583,sub-AG04EN28,Marburg,MBSB,-437.7845,-376.5278,-15.029
399,1,1,0.31252,sub-AG04EN28,Marburg,MBSB,108.9849,152.7965,-4.9306
400,1,1,0.31387,sub-AG04EN28,Marburg,MBSB,165.2288,113.1222,9.4435
403,0,1,0.3202,sub-AG04EN28,Marburg,MBSB,21.0374,135.0273,6.8067
404,0.66,1,0.25718,sub-AG04EN28,Marburg,MBSB,26.0962,90.1808,-2.7607
405,1,1,0.29047,sub-AG04EN28,Marburg,MBSB,-54.781,96.6764,6.706
406,1,1,0.25888,sub-AG04EN28,Marburg,MBSB,132.9032,-12.1114,3.835
407,1,1,0.24984,sub-AG04EN28,Marburg,MBSB,133.2797,164.5317,-3.3681
408,1,1,0.29079,sub-AG04EN28,Marburg,MBSB,502.8049,295.6548,0.098918
412,1,1,0.21745,sub-AG04EN28,Marburg,MBSB,-168.1999,-82.1637,-2.9387
413,0,1,0.34258,sub-AG04EN28,Marburg,MBSB,260.8708,77.9534,-3.2488
414,1,1,0.25752,sub-AG04EN28,Marburg,MBSB,-69.4291,278.4418,-6.1807
417,0.33,1,0.26636,sub-AG04EN28,Marburg,MBSB,-640.9481,-400.9785,3.8058
418,0.33,1,0.36443,sub-AG04EN28,Marburg,MBSB,-60.3797,334.3272,-3.0326
419,1,1,0.36395,sub-AG04EN28,Marburg,MBSB,75.9501,-108.5663,-3.2959
420,0,1,0.38599,sub-AG04EN28,Marburg,MBSB,59.4945,135.4269,8.5664
421,0,1,0.36887,sub-AG04EN28,Marburg,MBSB,20.8799,-20.2999,-1.6276
422,0.33,1,0.27287,sub-AG04EN28,Marburg,MBSB,235.4314,204.1911,7.9704
423,0,1,0.34787,sub-AG04EN28,Marburg,MBSB,28.2157,75.9684,-6.2815
424,1,1,0.28329,sub-AG04EN28,Marburg,MBSB,146.3025,317.5139,-7.8687
425,1,1,0.29824,sub-AG04EN28,Marburg,MBSB,-47.1151,-237.588,-9.1252
426,0.33,1,0.36185,sub-AG04EN28,Marburg,MBSB,89.0096,443.7913,-6.8642
427,1,1,0.21618,sub-AG04EN28,Marburg,MBSB,-288.3898,-161.6833,-4.2375
428,1,1,0.37344,sub-AG04EN28,Marburg,MBSB,46.7655,176.4977,-2.2962
429,1,1,0.28683,sub-AG04EN28,Marburg,MBSB,164.5427,23.125,7.1258
431,0.33,1,0.34516,sub-AG04EN28,Marburg,MBSB,82.8455,58.2557,-7.0913
433,0.66,1,0.26978,sub-AG04EN28,Marburg,MBSB,122.5881,121.0638,2.253
434,0,1,0.36366,sub-AG04EN28,Marburg,MBSB,11.3213,346.8217,-9.2821
435,0.33,1,0.27006,sub-AG04EN28,Marburg,MBSB,8.8599,-77.5497,-7.0628
436,0.33,1,0.31993,sub-AG04EN28,Marburg,MBSB,-212.7042,91.4534,5.4208
437,0,1,0.43415,sub-AG04EN28,Marburg,MBSB,-2.7145,-120.6629,3.2559
438,0.33,1,0.25344,sub-AG04EN28,Marburg,MBSB,394.6407,253.2554,-1.8028
439,1,1,0.23061,sub-AG04EN28,Marburg,MBSB,239.2416,53.7641,-2.0253
440,1,1,0.25518,sub-AG04EN28,Marburg,MBSB,-312.946,-135.4669,0.031527
441,1,1,0.25445,sub-AG04EN28,Marburg,MBSB,154.0747,96.9301,-4.1686
442,0.66,1,0.3168,sub-AG04EN28,Marburg,MBSB,33.1974,196.9284,12.0235
443,0,1,0.37315,sub-AG04EN28,Marburg,MBSB,179.1959,137.1153,-4.3847
444,1,1,0.25426,sub-AG04EN28,Marburg,MBSB,351.794,355.7409,-7.0077
445,1,1,0.25222,sub-AG04EN28,Marburg,MBSB,93.3659,129.8279,-2.6872
446,1,1,0.26472,sub-AG04EN28,Marburg,MBSB,109.221,259.8356,0.31626
447,1,1,0.22621,sub-AG04EN28,Marburg,MBSB,337.0739,223.342,1.6068
448,1,1,0.2749,sub-AG04EN28,Marburg,MBSB,147.5383,20.0726,-1.259
449,0.66,1,0.28002,sub-AG04EN28,Marburg,MBSB,287.0067,186.7295,0.08838
450,1,1,0.26746,sub-AG04EN28,Marburg,MBSB,291.9242,149.967,2.4959
451,1,1,0.30581,sub-AG04EN28,Marburg,MBSB,-6.5434,-13.5987,4.5679
452,1,1,0.29264,sub-AG04EN28,Marburg,MBSB,101.4672,102.033,1.9618
453,1,1,0.29519,sub-AG04EN28,Marburg,MBSB,226.5647,221.5987,4.9957
455,0.33,1,0.32844,sub-AG04EN28,Marburg,MBSB,-29.9723,69.1435,2.8489
457,0.66,1,0.34218,sub-AG04EN28,Marburg,MBSB,-317.5593,-126.5241,4.1445
458,0.33,1,0.28624,sub-AG04EN28,Marburg,MBSB,151.5391,171.1468,3.9418
459,1,1,0.31078,sub-AG04EN28,Marburg,MBSB,92.6294,330.6309,1.0865
460,0,1,0.41755,sub-AG04EN28,Marburg,MBSB,-252.4223,-28.6435,13.3734
462,1,1,0.28885,sub-AG04EN28,Marburg,MBSB,108.8751,171.7328,-1.2469
463,1,1,0.23658,sub-AG04EN28,Marburg,MBSB,90.0143,93.9581,-0.83676
465,0.33,1,0.30308,sub-AG04EN28,Marburg,MBSB,-63.521,180.703,6.9863
467,0.33,1,0.32155,sub-AG04EN28,Marburg,MBSB,-212.471,-138.868,6.6869
468,1,1,0.248,sub-AG04EN28,Marburg,MBSB,147.0909,23.3891,1.2045
469,1,1,0.35759,sub-AG04EN28,Marburg,MBSB,-90.0529,-20.1387,-1.3456
470,0.66,1,0.35134,sub-AG04EN28,Marburg,MBSB,20.6124,-13.5973,7.7851
471,0,1,0.31919,sub-AG04EN28,Marburg,MBSB,56.6832,97.233,-1.5029
472,0.66,1,0.23013,sub-AG04EN28,Marburg,MBSB,-209.9638,-113.3286,6.207
473,0.66,1,0.34594,sub-AG04EN28,Marburg,MBSB,392.8947,506.2838,-12.7564
475,0.66,1,0.3092,sub-AG04EN28,Marburg,MBSB,842.7565,447.6907,1.1979
476,1,1,0.24954,sub-AG04EN28,Marburg,MBSB,93.8225,36.7788,3.2746
478,1,1,0.29007,sub-AG04EN28,Marburg,MBSB,288.695,151.2435,-1.0334
480,0.33,1,0.49286,sub-AG04EN28,Marburg,MBSB,-175.79,-14.4992,17.4798
481,1,1,0.24949,sub-AG04EN28,Marburg,MBSB,181.8095,-28.3948,1.2526
482,1,1,0.35186,sub-AG04EN28,Marburg,MBSB,-167.5899,-225.0154,-1.5455
486,1,1,0.23153,sub-AG04EN28,Marburg,MBSB,5.997,177.8781,-1.4738
487,1,1,0.22684,sub-AG04EN28,Marburg,MBSB,146.8879,159.2724,-7.0928
488,1,1,0.22897,sub-AG04EN28,Marburg,MBSB,-20.6185,2.4447,9.4724
490,1,1,0.27933,sub-AG04EN28,Marburg,MBSB,-51.765,-10.1496,1.6505
491,0.66,1,0.26693,sub-AG04EN28,Marburg,MBSB,189.3578,246.3004,0.7006
492,1,1,0.25048,sub-AG04EN28,Marburg,MBSB,226.6486,234.5002,-2.9407
495,0.33,1,0.35646,sub-AG04EN28,Marburg,MBSB,-228.1332,-20.6617,6.3841
497,1,1,0.30905,sub-AG04EN28,Marburg,MBSB,-135.0201,-548.298,-10.9155
498,1,1,0.28098,sub-AG04EN28,Marburg,MBSB,213.1394,-39.1397,-7.5478
499,1,1,0.27915,sub-AG04EN28,Marburg,MBSB,159.2849,-16.1524,3.666
500,1,1,0.30741,sub-AG04EN28,Marburg,MBSB,57.1477,365.675,-5.3847
501,1,1,0.29052,sub-AG04EN28,Marburg,MBSB,115.739,118.3283,3.9641
502,0.66,1,0.33577,sub-AG04EN28,Marburg,MBSB,-130.4655,-25.0788,9.3696
505,0,1,0.35019,sub-AG04EN28,Marburg,MBSB,61.8975,102.7449,-2.493
506,0.33,1,0.30649,sub-AG04EN28,Marburg,MBSB,249.7242,295.7336,2.1327
507,0.33,1,0.30632,sub-AG04EN28,Marburg,MBSB,-260.5453,-112.5815,7.8343
508,0.33,1,0.33094,sub-AG04EN28,Marburg,MBSB,-209.4893,-109.9459,-4.3108
509,1,1,0.26439,sub-AG04EN28,Marburg,MBSB,107.5486,-1.5128,1.5997
510,1,1,0.2429,sub-AG04EN28,Marburg,MBSB,362.3706,335.6286,-4.4149
512,1,1,0.23004,sub-AG04EN28,Marburg,MBSB,82.4693,80.1234,-4.2767
513,1,1,0.19041,sub-AG04EN28,Marburg,MBSB,444.6505,363.0334,2.734
515,0.33,1,0.32673,sub-AG04EN28,Marburg,MBSB,-298.2717,-250.0408,-2.8586
516,0.33,1,0.33854,sub-AG04EN28,Marburg,MBSB,22.0412,146.9203,5.059
519,1,1,0.19851,sub-AG04EN28,Marburg,MBSB,230.7938,180.6578,-5.9058
520,1,1,0.33412,sub-AG04EN28,Marburg,MBSB,-164.556,-42.602,1.1257
521,1,1,0.27817,sub-AG04EN28,Marburg,MBSB,148.5607,131.1886,6.6065
523,0,1,0.26663,sub-AG04EN28,Marburg,MBSB,196.449,190.8956,-7.5244
524,0.66,1,0.31512,sub-AG04EN28,Marburg,MBSB,-22.6971,-2.105,8.8115
525,1,1,0.26365,sub-AG04EN28,Marburg,MBSB,-179.6216,-13.659,5.1535
526,1,1,0.22351,sub-AG04EN28,Marburg,MBSB,114.2234,114.2437,-2.3947
527,1,1,0.22489,sub-AG04EN28,Marburg,MBSB,-257.5,-25.5927,3.7549
528,1,1,0.24948,sub-AG04EN28,Marburg,MBSB,-145.9306,-273.4735,-10.5001
529,0.66,1,0.30793,sub-AG04EN28,Marburg,MBSB,151.5407,154.739,-5.4433
530,1,1,0.18668,sub-AG04EN28,Marburg,MBSB,89.2458,16.5856,-1.647
531,1,1,0.24117,sub-AG04EN28,Marburg,MBSB,383.5025,264.2448,9.5628
532,1,1,0.23914,sub-AG04EN28,Marburg,MBSB,22.0037,78.8353,-0.64754
534,1,1,0.24429,sub-AG04EN28,Marburg,MBSB,-293.8224,-295.3535,6.9022
537,1,1,0.24825,sub-AG04EN28,Marburg,MBSB,417.7524,664.7828,2.4766
538,1,1,0.24847,sub-AG04EN28,Marburg,MBSB,325.4316,337.8845,1.0813
539,1,1,0.24635,sub-AG04EN28,Marburg,MBSB,149.0595,41.8892,6.2362
540,0,1,0.34646,sub-AG04EN28,Marburg,MBSB,129.9161,173.6967,-2.9288
541,0.66,1,0.32446,sub-AG04EN28,Marburg,MBSB,12.1562,-0.82749,4.3063
546,0.66,1,0.25037,sub-AG04EN28,Marburg,MBSB,247.1124,11.5095,3.0271
547,0.66,1,0.27629,sub-AG04EN28,Marburg,MBSB,-122.4255,-100.885,-0.27905
548,1,1,0.22557,sub-AG04EN28,Marburg,MBSB,196.9283,178.0015,1.6494
550,0.33,1,0.25573,sub-AG04EN28,Marburg,MBSB,209.1488,200.2903,-0.94347
551,0,1,0.29303,sub-AG04EN28,Marburg,MBSB,236.3882,338.9393,0.57652
552,1,1,0.26204,sub-AG04EN28,Marburg,MBSB,131.2301,233.383,-3.7986
553,1,1,0.35925,sub-AG04EN28,Marburg,MBSB,-200.9974,-343.0297,-5.6595
555,1,1,0.25589,sub-AG04EN28,Marburg,MBSB,182.3665,-18.7831,-5.1426
556,0,1,0.39993,sub-AG04EN28,Marburg,MBSB,-285.9591,-335.1694,-3.8978
558,0.66,1,0.36336,sub-AG04EN28,Marburg,MBSB,-483.0594,-604.306,-6.3205
559,1,1,0.18268,sub-AG04EN28,Marburg,MBSB,85.0956,110.9081,-7.4866
560,0.66,1,0.27243,sub-AG04EN28,Marburg,MBSB,528.7446,452.319,-1.5633
561,1,1,0.2281,sub-AG04EN28,Marburg,MBSB,428.0522,-89.5936,-0.4601
563,0.66,1,0.26088,sub-AG04EN28,Marburg,MBSB,155.9425,81.9617,-6.4485
564,1,1,0.23776,sub-AG04EN28,Marburg,MBSB,406.8267,265.9313,-3.054
565,1,1,0.26761,sub-AG04EN28,Marburg,MBSB,93.2012,66.3863,0.21699
566,1,1,0.26452,sub-AG04EN28,Marburg,MBSB,220.8573,303.0244,4.7416
568,1,1,0.30255,sub-AG04EN28,Marburg,MBSB,-156.5524,-85.2434,-1.8198
569,0.33,1,0.33123,sub-AG04EN28,Marburg,MBSB,31.5724,56.0223,5.9425
571,1,1,0.3482,sub-AG04EN28,Marburg,MBSB,78.7606,29.7707,-6.3857
572,1,1,0.29531,sub-AG04EN28,Marburg,MBSB,240.8662,371.0278,2.6692
573,1,1,0.24467,sub-AG04EN28,Marburg,MBSB,229.9742,280.2848,1.4767
575,1,1,0.29991,sub-AG04EN28,Marburg,MBSB,-12.4684,84.1919,2.7255
0,0,1,0.48063,sub-AG05AS29,Marburg,MBSB,262.7449,134.926,-1.4559
1,1,1,0.31133,sub-AG05AS29,Marburg,MBSB,203.4268,249.1084,-3.2221
2,1,1,0.33108,sub-AG05AS29,Marburg,MBSB,701.0433,398.3218,-5.3101
3,1,1,0.31539,sub-AG05AS29,Marburg,MBSB,133.7374,15.6082,-3.2476
4,1,1,0.33218,sub-AG05AS29,Marburg,MBSB,-278.2054,-288.8875,-0.31905
5,1,1,0.34365,sub-AG05AS29,Marburg,MBSB,-102.0801,-264.1316,4.8331
6,1,1,0.3321,sub-AG05AS29,Marburg,MBSB,934.4404,870.7977,-4.6581
7,0,1,0.47843,sub-AG05AS29,Marburg,MBSB,-202.6569,-59.5865,-6.03
8,1,1,0.32696,sub-AG05AS29,Marburg,MBSB,649.6228,441.2145,-8.4523
9,0.66,1,0.28527,sub-AG05AS29,Marburg,MBSB,111.9092,48.9744,2.4671
10,1,1,0.33753,sub-AG05AS29,Marburg,MBSB,762.1903,692.193,-11.1611
11,0.66,1,0.30814,sub-AG05AS29,Marburg,MBSB,707.3642,510.7719,6.592
12,0,1,0.33046,sub-AG05AS29,Marburg,MBSB,252.2013,136.0283,1.981
13,1,1,0.37561,sub-AG05AS29,Marburg,MBSB,192.9148,113.5729,-1.1435
14,0.33,1,0.42253,sub-AG05AS29,Marburg,MBSB,74.7426,123.3439,-0.2051
15,1,1,0.33555,sub-AG05AS29,Marburg,MBSB,559.9111,212.2921,1.3188
16,1,1,0.32628,sub-AG05AS29,Marburg,MBSB,263.9023,143.7858,0.40343
17,0.33,1,0.32438,sub-AG05AS29,Marburg,MBSB,664.9111,632.1754,-4.5297
18,0,1,0.46398,sub-AG05AS29,Marburg,MBSB,359.3563,288.6259,2.3767
19,1,1,0.30551,sub-AG05AS29,Marburg,MBSB,656.2374,490.0142,2.1519
20,0.66,1,0.35158,sub-AG05AS29,Marburg,MBSB,466.5866,409.7325,-10.0906
21,0,1,0.47563,sub-AG05AS29,Marburg,MBSB,662.177,436.6912,-2.6063
22,1,1,0.43286,sub-AG05AS29,Marburg,MBSB,469.4492,445.5529,-4.437
23,0.66,1,0.30507,sub-AG05AS29,Marburg,MBSB,238.7588,171.8056,1.0771
24,1,1,0.40529,sub-AG05AS29,Marburg,MBSB,242.6489,180.4816,-3.9213
25,0,1,0.37319,sub-AG05AS29,Marburg,MBSB,547.745,418.5124,-8.9011
26,0.33,1,0.41542,sub-AG05AS29,Marburg,MBSB,906.9519,823.9249,-2.4255
27,1,1,0.30124,sub-AG05AS29,Marburg,MBSB,1245.5193,736.0681,-0.63128
28,1,1,0.34827,sub-AG05AS29,Marburg,MBSB,-445.0952,-351.2721,-4.7209
30,1,1,0.37731,sub-AG05AS29,Marburg,MBSB,509.4018,403.0766,-3.7551
31,0.66,1,0.40635,sub-AG05AS29,Marburg,MBSB,-172.9651,-255.6241,-13.7257
32,1,1,0.37132,sub-AG05AS29,Marburg,MBSB,-98.7292,-2.844,-0.47257
33,1,1,0.50784,sub-AG05AS29,Marburg,MBSB,106.8782,54.0809,-9.6335
34,0,1,0.45375,sub-AG05AS29,Marburg,MBSB,320.4651,242.4365,-7.9488
35,1,1,0.38089,sub-AG05AS29,Marburg,MBSB,545.8223,277.2592,-0.28046
36,1,1,0.36608,sub-AG05AS29,Marburg,MBSB,377.8163,243.7845,2.3938
37,0.33,1,0.36148,sub-AG05AS29,Marburg,MBSB,1554.329,1004.0225,-3.253
38,1,1,0.30487,sub-AG05AS29,Marburg,MBSB,573.1384,491.0144,3.6891
39,1,1,0.30529,sub-AG05AS29,Marburg,MBSB,608.1708,430.2628,-1.4321
40,1,1,0.2891,sub-AG05AS29,Marburg,MBSB,822.0525,534.6355,-2.1283
41,1,1,0.29917,sub-AG05AS29,Marburg,MBSB,336.708,341.4208,-5.4368
42,1,1,0.29374,sub-AG05AS29,Marburg,MBSB,398.4316,125.0554,3.0387
43,0.33,1,0.35189,sub-AG05AS29,Marburg,MBSB,367.2862,210.7187,-6.8385
44,0.33,1,0.39736,sub-AG05AS29,Marburg,MBSB,251.2932,-5.4789,-1.1454
45,0.66,1,0.36022,sub-AG05AS29,Marburg,MBSB,156.9709,342.0882,-3.2495
46,0.66,1,0.31393,sub-AG05AS29,Marburg,MBSB,709.8289,435.2297,3.6839
47,1,1,0.43891,sub-AG05AS29,Marburg,MBSB,441.3075,308.6219,-6.397
48,0.33,1,0.36222,sub-AG05AS29,Marburg,MBSB,320.073,160.3714,-2.7431
49,0.33,1,0.36225,sub-AG05AS29,Marburg,MBSB,-49.4789,-310.0836,-4.1287
50,0,1,0.44691,sub-AG05AS29,Marburg,MBSB,232.884,260.3721,-3.954
51,0,1,0.33119,sub-AG05AS29,Marburg,MBSB,318.6042,285.5688,-3.918
52,0.33,1,0.3223,sub-AG05AS29,Marburg,MBSB,207.7705,266.4828,-1.4457
53,0.33,1,0.29258,sub-AG05AS29,Marburg,MBSB,397.7607,293.4017,-13.1496
54,0,1,0.36247,sub-AG05AS29,Marburg,MBSB,618.3958,531.0333,-5.8311
55,1,1,0.29932,sub-AG05AS29,Marburg,MBSB,336.4796,437.9013,9.1672
56,1,1,0.31001,sub-AG05AS29,Marburg,MBSB,467.6474,222.6898,0.44606
57,1,1,0.35817,sub-AG05AS29,Marburg,MBSB,799.2299,659.2793,-2.5637
58,1,1,0.30212,sub-AG05AS29,Marburg,MBSB,436.1149,480.0043,-8.084
59,0.66,1,0.27347,sub-AG05AS29,Marburg,MBSB,-12.3313,118.7862,-1.63
60,0.66,1,0.25863,sub-AG05AS29,Marburg,MBSB,419.9167,35.824,-4.8601
61,0.66,1,0.33344,sub-AG05AS29,Marburg,MBSB,828.4368,486.803,-2.1244
62,0,1,0.30723,sub-AG05AS29,Marburg,MBSB,391.438,178.9398,-0.43427
63,1,1,0.3161,sub-AG05AS29,Marburg,MBSB,277.4247,-5.4849,8.6343
64,0,1,0.39327,sub-AG05AS29,Marburg,MBSB,695.6819,238.1366,0.50032
65,1,1,0.36958,sub-AG05AS29,Marburg,MBSB,459.3493,287.25,-11.8935
66,0.33,1,0.32468,sub-AG05AS29,Marburg,MBSB,234.5842,91.117,2.531
67,0.33,1,0.29977,sub-AG05AS29,Marburg,MBSB,270.4427,220.7056,-1.7725
68,0.33,1,0.33399,sub-AG05AS29,Marburg,MBSB,258.9594,171.2904,-3.9187
69,1,1,0.28625,sub-AG05AS29,Marburg,MBSB,508.5667,239.7959,3.9237
70,0.66,1,0.34548,sub-AG05AS29,Marburg,MBSB,-380.3858,-367.5432,-12.2848
71,1,1,0.36195,sub-AG05AS29,Marburg,MBSB,-15.3226,-205.7228,-4.3488
72,1,1,0.35433,sub-AG05AS29,Marburg,MBSB,903.8571,586.6984,-0.020521
73,1,1,0.37853,sub-AG05AS29,Marburg,MBSB,612.8518,352.8301,4.9694
74,1,1,0.3942,sub-AG05AS29,Marburg,MBSB,303.8258,298.0319,-5.8204
75,0.33,1,0.32266,sub-AG05AS29,Marburg,MBSB,232.8153,55.4882,-6.0447
77,0.66,1,0.56136,sub-AG05AS29,Marburg,MBSB,-466.0539,-304.6113,-2.8682
78,1,1,0.28845,sub-AG05AS29,Marburg,MBSB,721.032,457.2425,3.0546
81,0.33,1,0.52819,sub-AG05AS29,Marburg,MBSB,63.7722,117.7612,-2.5827
82,0.66,1,0.31456,sub-AG05AS29,Marburg,MBSB,811.2745,699.0118,-2.2153
83,1,1,0.31132,sub-AG05AS29,Marburg,MBSB,716.9877,423.1704,-2.0995
84,1,1,0.3123,sub-AG05AS29,Marburg,MBSB,403.6216,184.2406,-5.4432
85,0.33,1,0.428,sub-AG05AS29,Marburg,MBSB,600.9008,382.099,-2.2625
86,1,1,0.33296,sub-AG05AS29,Marburg,MBSB,-196.0952,-105.5463,-1.1
87,0,1,0.51153,sub-AG05AS29,Marburg,MBSB,-300.65,-402.0197,-4.7524
88,0,1,0.35556,sub-AG05AS29,Marburg,MBSB,1068.7616,924.4265,-10.2799
89,1,1,0.29155,sub-AG05AS29,Marburg,MBSB,461.7054,276.9859,-0.75822
90,1,1,0.39092,sub-AG05AS29,Marburg,MBSB,335.6058,267.7023,-4.7951
91,1,1,0.38053,sub-AG05AS29,Marburg,MBSB,421.3562,393.1584,-6.2591
92,0,1,0.29209,sub-AG05AS29,Marburg,MBSB,337.7486,138.375,2.9646
93,0.66,1,0.27327,sub-AG05AS29,Marburg,MBSB,237.6884,114.992,-4.3313
94,0,1,0.35045,sub-AG05AS29,Marburg,MBSB,626.7646,505.8934,-7.952
98,0.33,1,0.36712,sub-AG05AS29,Marburg,MBSB,-210.987,-220.7758,-8.588
99,1,1,0.28608,sub-AG05AS29,Marburg,MBSB,163.1577,246.705,-0.46497
100,1,1,0.38105,sub-AG05AS29,Marburg,MBSB,-23.0088,-188.9259,-0.23344
101,0.66,1,0.27806,sub-AG05AS29,Marburg,MBSB,186.3139,293.4489,-1.7318
102,0,1,0.31058,sub-AG05AS29,Marburg,MBSB,112.5216,210.0667,0.95306
103,0.33,1,0.30462,sub-AG05AS29,Marburg,MBSB,193.9436,-63.9499,4.3751
104,1,1,0.30886,sub-AG05AS29,Marburg,MBSB,-497.0965,-458.1832,-2.0804
105,0.66,1,0.36832,sub-AG05AS29,Marburg,MBSB,94.2142,142.6873,4.7067
106,0.66,1,0.34998,sub-AG05AS29,Marburg,MBSB,84.6321,84.2514,-3.2037
107,1,1,0.28877,sub-AG05AS29,Marburg,MBSB,312.5185,118.2789,-0.12482
108,1,1,0.31398,sub-AG05AS29,Marburg,MBSB,470.1845,407.7682,-12.2041
109,1,1,0.32887,sub-AG05AS29,Marburg,MBSB,740.078,820.7938,3.7474
110,0.33,1,0.29802,sub-AG05AS29,Marburg,MBSB,246.0305,262.4963,2.2667
111,0.33,1,0.30373,sub-AG05AS29,Marburg,MBSB,496.5085,255.5111,9.2673
112,1,1,0.28132,sub-AG05AS29,Marburg,MBSB,166.4013,148.4199,4.3976
113,0.66,1,0.26212,sub-AG05AS29,Marburg,MBSB,705.5987,310.3693,12.6405
114,0,1,0.45545,sub-AG05AS29,Marburg,MBSB,216.6812,-10.4212,2.8949
115,0,1,0.31606,sub-AG05AS29,Marburg,MBSB,-147.1912,-69.1469,-0.47045
116,0.33,1,0.36752,sub-AG05AS29,Marburg,MBSB,343.8268,418.1288,-6.3474
117,0.33,1,0.32277,sub-AG05AS29,Marburg,MBSB,200.9881,155.2605,-2.3582
118,0,1,0.42555,sub-AG05AS29,Marburg,MBSB,451.7509,369.4824,-9.489
119,1,1,0.36925,sub-AG05AS29,Marburg,MBSB,192.5041,124.7835,-5.9771
120,0,1,0.39249,sub-AG05AS29,Marburg,MBSB,758.0305,704.588,-0.20555
121,1,1,0.30857,sub-AG05AS29,Marburg,MBSB,277.1543,91.609,-5.5914
122,0.33,1,0.37091,sub-AG05AS29,Marburg,MBSB,412.4435,490.4708,-0.78262
123,0.33,1,0.3124,sub-AG05AS29,Marburg,MBSB,185.9895,-105.8942,-9.0374
124,0.33,1,0.31239,sub-AG05AS29,Marburg,MBSB,519.9241,204.9541,-5.9448
125,1,1,0.4282,sub-AG05AS29,Marburg,MBSB,185.8075,310.1249,-5.4953
