Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,Target_resp.rt,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,ReminderErrorsResp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,7,0,21,1,,,,,,,,,,,,1,136.43198310000025,None,136.43198310000025,None,,,,201,211,135.57628899999963,136.07846150000023,136.061909,136.16165219999948,4,1,136.061909,None,136.16165219999948,None,136.061909,None,False,None,None,None,None,None,None,None,None,0.3458755999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,7,1,22,0,,,,,,,,,,,,1,138.34741029999986,None,138.34741029999986,None,,,,201,211,137.45960019999984,137.96177910000006,137.94518770000013,138.04516609999973,4,1,137.94518770000013,None,138.04516609999973,None,137.94518770000013,None,False,None,None,None,None,None,None,None,None,0.3768128000001525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,7,2,23,1,,,,,,,,,,,,1,140.2315421000003,None,140.2315421000003,None,,,,201,211,139.3759844999995,139.8784373999997,139.86182869999993,139.96192580000024,4,1,139.86182869999993,None,139.96192580000024,None,139.86182869999993,None,False,None,None,None,None,None,None,None,None,0.3459316000007675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,8,0,24,2,,,,,,,,,,,,0.9,142.44586439999966,None,142.44586439999966,None,,,,202,0,141.2467305,141.76182859999972,141.74497969999993,141.84516129999975,None,1,141.74497969999993,None,141.84516129999975,None,141.74497969999993,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,8,1,25,0,,,,,,,,,,,,1,144.31420230000003,None,144.31420230000003,None,,,,201,211,143.34653919999982,143.86169869999958,143.84518239999943,143.94502659999944,4,1,143.84518239999943,None,143.94502659999944,None,143.84518239999943,None,False,None,None,None,None,None,None,None,None,0.442638800000168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,8,2,26,1,,,,,,,,,,,,1,146.15086599999995,None,146.15086599999995,None,,,,201,211,145.3428441999995,145.84504000000015,145.8285122999996,145.92851539999992,4,1,145.8285122999996,None,145.92851539999992,None,145.8285122999996,None,False,None,None,None,None,None,None,None,None,0.295236400000249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,9,0,27,1,,,,,,,,,,,,1,147.9812251000003,None,147.9812251000003,None,,,,201,211,147.17620559999978,147.6779336999998,147.66177210000023,147.76172810000025,4,1,147.66177210000023,None,147.76172810000025,None,147.66177210000023,None,False,None,None,None,None,None,None,None,None,0.2859445999993113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,9,1,28,1,,,,,,,,,,,,1,149.84872449999966,None,149.84872449999966,None,,,,201,211,149.00946229999954,149.51173569999992,149.49517639999976,149.59475759999987,4,1,149.49517639999976,None,149.59475759999987,None,149.49517639999976,None,False,None,None,None,None,None,None,None,None,0.3226942000001145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,9,2,29,0,,,,,,,,,,,,1,151.73117249999996,None,151.73117249999996,None,,,,201,211,150.87626219999947,151.37835929999983,151.36174709999977,151.4617760000001,4,1,151.36174709999977,None,151.4617760000001,None,151.36174709999977,None,False,None,None,None,None,None,None,None,None,0.33696229999986826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,10,0,30,2,,,,,,,,,,,,1,153.5815047999995,None,153.5815047999995,None,,,,202,220,152.74597360000007,153.24517920000017,153.24517920000017,153.34520599999996,4,0,153.24517920000017,None,153.34520599999996,None,153.24517920000017,None,False,None,None,None,None,None,None,None,None,0.31654950000029203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,10,1,31,0,,,,,,,,,,,,1,155.5640358999999,None,155.5640358999999,None,,,,201,211,154.59575829999994,155.09528880000016,155.09528880000016,155.19527199999993,4,1,155.09528880000016,None,155.19527199999993,None,155.09528880000016,None,False,None,None,None,None,None,None,None,None,0.43541819999973086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,10,2,32,0,,,,,,,,,,,,1,157.46485200000006,None,157.46485200000006,None,,,,201,211,156.59297220000008,157.0950088999998,157.078528,157.17844460000015,4,1,157.078528,None,157.17844460000015,None,157.078528,None,False,None,None,None,None,None,None,None,None,0.3561774999998306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,11,0,33,0,,,,,,,,,,,,1,159.28134069999942,None,159.28134069999942,None,,,,201,211,158.49285340000006,158.99469119999958,158.97804629999973,159.07849459999943,4,1,158.97804629999973,None,159.07849459999943,None,158.97804629999973,None,False,None,None,None,None,None,None,None,None,0.28167260000009264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,11,1,34,2,,,,,,,,,,,,0.9,161.49573640000017,None,161.49573640000017,None,,,,202,0,160.29523599999993,160.79503980000027,160.79503980000027,160.89510789999986,None,1,160.79503980000027,None,160.89510789999986,None,160.79503980000027,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,11,2,35,1,,,,,,,,,,,,1,163.2314078999998,None,163.2314078999998,None,,,,201,211,162.39578950000032,162.89474340000015,162.89474340000015,162.9950871000001,4,1,162.89474340000015,None,162.9950871000001,None,162.89474340000015,None,False,None,None,None,None,None,None,None,None,0.3019250999996075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,12,0,36,1,,,,,,,,,,,,1,165.11794829999963,None,165.11794829999963,None,,,,201,211,164.25954769999953,164.76172979999956,164.74522230000002,164.84515399999964,4,1,164.74522230000002,None,164.84515399999964,None,164.74522230000002,None,False,None,None,None,None,None,None,None,None,0.34678639999947336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,12,1,37,2,,,,,,,,,,,,0.9,167.32930269999997,None,167.32930269999997,None,,,,202,0,166.1299487999995,166.64495280000028,166.6283315999999,166.7284469999995,None,1,166.6283315999999,None,166.7284469999995,None,166.6283315999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,12,2,38,1,,,,,,,,,,,,1,169.050843,None,169.050843,None,,,,201,211,168.22925979999945,168.72851029999947,168.72851029999947,168.82845219999945,4,1,168.72851029999947,None,168.82845219999945,None,168.72851029999947,None,False,None,None,None,None,None,None,None,None,0.2901846000004298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,13,0,39,0,,,,,,,,,,,,1,170.89803609999944,None,170.89803609999944,None,,,,201,211,170.0762004999997,170.57829459999994,170.5619004,170.66170109999985,4,1,170.5619004,None,170.66170109999985,None,170.5619004,None,False,None,None,None,None,None,None,None,None,0.30476769999950193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,13,1,40,1,,,,,,,,,,,,1,172.78198780000002,None,172.78198780000002,None,,,,201,211,171.9261789000002,172.42839120000008,172.4117752000002,172.51169279999976,4,1,172.4117752000002,None,172.51169279999976,None,172.4117752000002,None,False,None,None,None,None,None,None,None,None,0.3475569000001997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,13,2,41,1,,,,,,,,,,,,1,174.7147944999997,None,174.7147944999997,None,,,,201,211,173.80963989999964,174.31164869999975,174.29517020000003,174.3951807000003,4,1,174.29517020000003,None,174.3951807000003,None,174.29517020000003,None,False,None,None,None,None,None,None,None,None,0.3956527999998798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,14,0,42,1,,,,,,,,,,,,1,176.66431620000003,None,176.66431620000003,None,,,,201,211,175.74286519999987,176.24509099999977,176.22844259999965,176.32846270000027,4,1,176.22844259999965,None,176.32846270000027,None,176.22844259999965,None,False,None,None,None,None,None,None,None,None,0.4122532000001229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,14,1,43,2,,,,,,,,,,,,1,178.51501910000025,None,178.51501910000025,None,,,,202,220,177.67975089999982,178.19498139999996,178.1784117999996,178.2783472000001,4,0,178.1784117999996,None,178.2783472000001,None,178.1784117999996,None,False,None,None,None,None,None,None,None,None,0.30726749999939784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,14,2,44,0,,,,,,,,,,,,1,180.43101529999967,None,180.43101529999967,None,,,,201,211,179.5425433999999,180.04483609999988,180.0285514999996,180.12859649999973,4,1,180.0285514999996,None,180.12859649999973,None,180.0285514999996,None,False,None,None,None,None,None,None,None,None,0.38432150000062393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,15,0,45,0,,,,,,,,,,,,1,182.3840885999998,None,182.3840885999998,None,,,,201,211,181.4596120999995,181.96166379999977,181.94513370000004,182.04504350000025,4,1,181.94513370000004,None,182.04504350000025,None,181.94513370000004,None,False,None,None,None,None,None,None,None,None,0.4117972000003647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,15,1,46,1,,,,,,,,,,,,1,184.3479602999996,None,184.3479602999996,None,,,,201,211,183.40941829999974,183.91145649999999,183.89514280000003,183.99503069999992,4,1,183.89514280000003,None,183.99503069999992,None,183.89514280000003,None,False,None,None,None,None,None,None,None,None,0.41960180000023684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,15,2,47,1,,,,,,,,,,,,1,186.18393250000008,None,186.18393250000008,None,,,,201,211,185.3761414999999,185.87825040000007,185.86190590000024,185.96182229999977,4,1,185.86190590000024,None,185.96182229999977,None,185.86190590000024,None,False,None,None,None,None,None,None,None,None,0.2977722999994512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,16,0,48,0,,,,,,,,,,,,1,188.04850830000032,None,188.04850830000032,None,,,,201,211,187.20933199999945,187.71154839999963,187.69503559999976,187.79513169999973,4,1,187.69503559999976,None,187.79513169999973,None,187.69503559999976,None,False,None,None,None,None,None,None,None,None,0.33061999999972613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,16,1,49,1,,,,,,,,,,,,1,189.93197689999943,None,189.93197689999943,None,,,,201,211,189.0763449999995,189.57820989999982,189.56185649999952,189.66162189999977,4,1,189.56185649999952,None,189.66162189999977,None,189.56185649999952,None,False,None,None,None,None,None,None,None,None,0.3358373999999458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,16,2,50,0,,,,,,,,,,,,1,191.78121569999985,None,191.78121569999985,None,,,,201,211,190.94578099999944,191.44508049999968,191.44508049999968,191.5450407999997,4,1,191.44508049999968,None,191.5450407999997,None,191.44508049999968,None,False,None,None,None,None,None,None,None,None,0.31675820000054955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,17,0,51,1,,,,,,,,,,,,1,193.61732089999987,None,193.61732089999987,None,,,,201,211,192.80952640000032,193.31170229999952,193.29510349999964,193.39502449999964,4,1,193.29510349999964,None,193.39502449999964,None,193.29510349999964,None,False,None,None,None,None,None,None,None,None,0.30052580000028684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,17,1,52,2,,,,,,,,,,,,1,195.4152011999995,None,195.4152011999995,None,,,,202,220,194.62917759999982,195.1285952999997,195.1285952999997,195.22852570000032,4,0,195.1285952999997,None,195.22852570000032,None,195.1285952999997,None,False,None,None,None,None,None,None,None,None,0.2650875999997879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,17,2,53,0,,,,,,,,,,,,1,197.41394369999944,None,197.41394369999944,None,,,,201,211,196.42910909999955,196.92843410000023,196.92843410000023,197.02846489999956,4,1,196.92843410000023,None,197.02846489999956,None,196.92843410000023,None,False,None,None,None,None,None,None,None,None,0.46719130000019504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,18,0,54,0,,,,,,,,,,,,1,199.31497209999998,None,199.31497209999998,None,,,,201,211,198.4429567999996,198.94487310000022,198.9284533,199.02844350000032,4,1,198.9284533,None,199.02844350000032,None,198.9284533,None,False,None,None,None,None,None,None,None,None,0.36028040000019246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,18,1,55,1,,,,,,,,,,,,1,201.18102129999988,None,201.18102129999988,None,,,,201,211,200.34282019999955,200.84502280000015,200.82841569999982,200.92834870000024,4,1,200.82841569999982,None,200.92834870000024,None,200.82841569999982,None,False,None,None,None,None,None,None,None,None,0.3322644999998374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,18,2,56,2,,,,,,,,,,,,0.9,203.39566809999997,None,203.39566809999997,None,,,,202,0,202.19572119999975,202.69515169999977,202.69515169999977,202.79507569999987,None,1,202.69515169999977,None,202.79507569999987,None,202.69515169999977,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,19,0,57,1,,,,,,,,,,,,1,205.1173534999998,None,205.1173534999998,None,,,,201,211,204.29568719999952,204.79456200000004,204.79456200000004,204.89496689999942,4,1,204.79456200000004,None,204.89496689999942,None,204.79456200000004,None,False,None,None,None,None,None,None,None,None,0.3010463999999047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,19,1,58,0,,,,,,,,,,,,1,207.03140689999964,None,207.03140689999964,None,,,,201,211,206.14289399999961,206.64495519999946,206.6284440999998,206.72829509999974,4,1,206.6284440999998,None,206.72829509999974,None,206.6284440999998,None,False,None,None,None,None,None,None,None,None,0.38223309999921184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
